AMC,AMFICode,Scheme Name,Scheme Type,AMFI Scheme Category,Scheme NAV Name,Scheme Category,Sub Category,Fundtype,PlanType,ISIN Div Payout / ISIN Growth,ISIN Div Reinvestment,Launch Date,Closure Date,Scheme Minimum Amount,isPrimary
NJ Asset Management Private Limited,151611,NJ ELSS Tax Saver Scheme,Open Ended,Equity Scheme - ELSS,NJ ELSS Tax Saver Scheme Direct Growth,Equity,ELSS,DE,Direct,INF0J8L01115,,13-Mar-2023,,500.0,Y
NJ Asset Management Private Limited,151612,NJ ELSS Tax Saver Scheme,Open Ended,Equity Scheme - ELSS,NJ ELSS Tax Saver Scheme Direct IDCW,Equity,ELSS,DE,Direct,INF0J8L01123,,13-Mar-2023,,500.0,N
SBI Funds Management Limited,151613,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth,,Income,DE,Direct,INF200KA13X3,,15-Mar-2023,20-Mar-2023,5000.0,Y
SBI Funds Management Limited,151614,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option,,Income,DE,Direct,INF200KA14X1,,15-Mar-2023,20-Mar-2023,5000.0,N
SBI Funds Management Limited,151615,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option,,Income,DE,Regular,INF200KA12X5,,15-Mar-2023,20-Mar-2023,5000.0,Y
SBI Funds Management Limited,151616,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth,,Income,DE,Regular,INF200KA11X7,,15-Mar-2023,20-Mar-2023,5000.0,Y
Trust Asset Management Private Limited,151617,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS),Close Ended,Income,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -GROWTH,,Income,DE,Regular,INF0GCD01636,,16-Mar-2023,,5000.0,Y
Trust Asset Management Private Limited,151618,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS),Close Ended,Income,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -IDCW PAYOUT,,Income,DE,Regular,INF0GCD01644,,16-Mar-2023,,5000.0,Y
Trust Asset Management Private Limited,151619,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS),Close Ended,Income,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-DIRECT PLAN -IDCW PAYOUT,,Income,DE,Direct,INF0GCD01669,,16-Mar-2023,,5000.0,N
Trust Asset Management Private Limited,151620,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS),Close Ended,Income,TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-DIRECT PLAN -GROWTH,,Income,DE,Direct,INF0GCD01651,,16-Mar-2023,,5000.0,Y
Union Asset Management Company Private Limited,151622,Union Fixed Maturity Plan - Series 13 (1114 Days),Close Ended,Income,Union Fixed Maturity Plan - Series 13 - Direct Plan - Growth Option,,Income,DE,Direct,INF582M01IW0,,21-Mar-2023,,5000.0,Y
Union Asset Management Company Private Limited,151623,Union Fixed Maturity Plan - Series 13 (1114 Days),Close Ended,Income,Union Fixed Maturity Plan - Series 13 - Regular Plan - IDCW Payout Option,,Income,DE,Regular,INF582M01IZ3,,21-Mar-2023,,5000.0,Y
Union Asset Management Company Private Limited,151624,Union Fixed Maturity Plan - Series 13 (1114 Days),Close Ended,Income,Union Fixed Maturity Plan - Series 13 - Regular Plan - Growth Option,,Income,DE,Regular,INF582M01IY6,,21-Mar-2023,,5000.0,Y
Union Asset Management Company Private Limited,151621,Union Fixed Maturity Plan - Series 13 (1114 Days),Close Ended,Income,Union Fixed Maturity Plan - Series 13 - Direct Plan - IDCW Payout Option,,Income,DE,Direct,INF582M01IX8,,21-Mar-2023,,5000.0,N
ICICI Prudential Asset Management Company Limited,151635,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - IDCW,,Income,DE,Direct,INF109KC14S0,,23-Mar-2023,,5000.0,N
ICICI Prudential Asset Management Company Limited,151636,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - IDCW,,Income,DE,Regular,INF109KC12S4,,23-Mar-2023,,5000.0,N
ICICI Prudential Asset Management Company Limited,151637,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Growth,,Income,DE,Regular,INF109KC11S6,,23-Mar-2023,,5000.0,Y
ICICI Prudential Asset Management Company Limited,151638,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan U - Direct Plan - Growth,,Income,DE,Direct,INF109KC13S2,,23-Mar-2023,,5000.0,Y
SBI Funds Management Limited,151639,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Growth,,Income,DE,Direct,INF200KA17X4,,21-Mar-2023,29-Mar-2023,5000.0,Y
SBI Funds Management Limited,151640,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,,Income,DE,Direct,INF200KA18X2,,21-Mar-2023,29-Mar-2023,5000.0,N
SBI Funds Management Limited,151641,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Growth,,Income,DE,Regular,INF200KA15X8,,21-Mar-2023,29-Mar-2023,5000.0,Y
SBI Funds Management Limited,151642,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,,Income,DE,Regular,INF200KA16X6,,21-Mar-2023,29-Mar-2023,5000.0,Y
SBI Funds Management Limited,151643,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,,Income,DE,Direct,INF200KA12Z0,,23-Mar-2023,23-Mar-2023,5000.0,N
SBI Funds Management Limited,151644,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth,,Income,DE,Regular,INF200KA19Y8,,23-Mar-2023,23-Mar-2023,5000.0,Y
SBI Funds Management Limited,151645,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth,,Income,DE,Direct,INF200KA11Z2,,23-Mar-2023,23-Mar-2023,5000.0,Y
SBI Funds Management Limited,151646,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),Close Ended,Income,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,,Income,DE,Regular,INF200KA10Z4,,23-Mar-2023,23-Mar-2023,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151647,Kotak Nifty Smallcap 50 Index Fund,Open Ended,Other Scheme - Index Funds,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - Growth,Other,Index Funds,DE,Regular,INF174KA1MY7,,16-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151648,Kotak Nifty Smallcap 50 Index Fund,Open Ended,Other Scheme - Index Funds,Kotak Nifty Smallcap 50 Index Fund - Regular Plan - IDCW,Other,Index Funds,DE,Regular,INF174KA1MZ4,INF174KA1NA5,16-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151649,Kotak Nifty Smallcap 50 Index Fund,Open Ended,Other Scheme - Index Funds,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - Growth,Other,Index Funds,DE,Direct,INF174KA1NB3,,16-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151650,Kotak Nifty Smallcap 50 Index Fund,Open Ended,Other Scheme - Index Funds,Kotak Nifty Smallcap 50 Index Fund - Direct Plan - IDCW,Other,Index Funds,DE,Direct,INF174KA1NC1,INF174KA1ND9,16-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151663,Nippon India Fixed Horizon Fund - XLV - Series 2,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 2-Direct Plan-Growth Option,,Income,DE,Direct,,,16-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151664,Nippon India Fixed Horizon Fund - XLV - Series 2,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 2-Regular Plan-Growth Option,,Income,DE,Regular,,,16-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151665,Nippon India Fixed Horizon Fund - XLV - Series 2,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 2-Regular Plan-Payout of IDCW,,Income,DE,Regular,,,16-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151666,Nippon India Fixed Horizon Fund - XLV - Series 2,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 2-Direct Plan-Payout of IDCW,,Income,DE,Direct,,,16-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151667,Nippon India Fixed Horizon Fund - XLV - Series 3,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 3-Direct Plan-Growth Option,,Income,DE,Direct,,,20-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151668,Nippon India Fixed Horizon Fund - XLV - Series 3,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 3-Direct Plan-Payout of IDCW,,Income,DE,Direct,,,20-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151669,Nippon India Fixed Horizon Fund - XLV - Series 3,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 3-Regular Plan-Payout of IDCW,,Income,DE,Regular,,,20-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151670,Nippon India Fixed Horizon Fund - XLV - Series 3,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 3-Regular Plan-Growth Option,,Income,DE,Regular,,,20-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151674,Nippon India Fixed Horizon Fund - XLV - Series 4,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 4-Direct Plan-Growth Option,,Income,DE,Direct,,,24-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151671,Nippon India Fixed Horizon Fund - XLV - Series 4,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 4-Direct Plan-Payout of IDCW,,Income,DE,Direct,,,24-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151672,Nippon India Fixed Horizon Fund - XLV - Series 4,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 4-Regular Plan-Growth Option,,Income,DE,Regular,,,24-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151673,Nippon India Fixed Horizon Fund - XLV - Series 4,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 4-Regular Plan-Payout of IDCW,,Income,DE,Regular,,,24-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151675,Kotak FMP Series 309,Close Ended,Income,Kotak FMP Series 309 - Regular Plan - Growth,,Income,DE,Regular,INF174KA1NI8,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151676,Kotak FMP Series 309,Close Ended,Income,Kotak FMP Series 309 - Regular Plan - IDCW Payout,,Income,DE,Regular,INF174KA1NJ6,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151677,Kotak FMP Series 309,Close Ended,Income,Kotak FMP Series 309 - Direct Plan - Growth,,Income,DE,Direct,INF174KA1NK4,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151678,Kotak FMP Series 309,Close Ended,Income,Kotak FMP Series 309 - Direct Plan - IDCW Payout,,Income,DE,Direct,INF174KA1NL2,,17-Mar-2023,,5000.0,N
Kotak Mahindra Asset Management Company Limited.,151679,Kotak FMP Series 308,Close Ended,Income,Kotak FMP Series 308 - Regular Plan - Growth,,Income,DE,Regular,INF174KA1NE7,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151680,Kotak FMP Series 308,Close Ended,Income,Kotak FMP Series 308 - Regular Plan - IDCW Payout,,Income,DE,Regular,INF174KA1NF4,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151681,Kotak FMP Series 308,Close Ended,Income,Kotak FMP Series 308 - Direct Plan - Growth,,Income,DE,Direct,INF174KA1NG2,,17-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151682,Kotak FMP Series 308,Close Ended,Income,Kotak FMP Series 308 - Direct Plan - IDCW Payout,,Income,DE,Direct,INF174KA1NH0,,17-Mar-2023,,5000.0,N
Kotak Mahindra Asset Management Company Limited.,151683,Kotak FMP Series 310,Close Ended,Income,Kotak FMP Series 310 - Regular Plan - Growth Option,,Income,DE,Regular,INF174KA1NM0,,20-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151684,Kotak FMP Series 310,Close Ended,Income,Kotak FMP Series 310 - Direct Plan - IDCW Payout Option,,Income,DE,Direct,INF174KA1NP3,,20-Mar-2023,,5000.0,N
Kotak Mahindra Asset Management Company Limited.,151685,Kotak FMP Series 310,Close Ended,Income,Kotak FMP Series 310 - Regular Plan - IDCW Payout option,,Income,DE,Regular,INF174KA1NN8,,20-Mar-2023,,5000.0,Y
Kotak Mahindra Asset Management Company Limited.,151686,Kotak FMP Series 310,Close Ended,Income,Kotak FMP Series 310 - Direct Plan - Growth Option,,Income,DE,Direct,INF174KA1NO6,,20-Mar-2023,,5000.0,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,151691,Mirae Asset Nifty SDL June 2028 Index Fund,Open Ended,Other Scheme - Index Funds,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - Growth,Other,Index Funds,DE,Direct,INF769K01JZ8,,20-Mar-2023,,,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,151692,Mirae Asset Nifty SDL June 2028 Index Fund,Open Ended,Other Scheme - Index Funds,Mirae Asset Nifty SDL June 2028 Index Fund - Direct Plan - IDCW,Other,Index Funds,DE,Direct,INF769K01JY1,INF769K01KA9,20-Mar-2023,,,N
Mirae Asset Investment Managers (India) Pvt. Ltd,151693,Mirae Asset Nifty SDL June 2028 Index Fund,Open Ended,Other Scheme - Index Funds,Mirae Asset Nifty SDL June 2028 Index Fund - Regular Plan - IDCW,Other,Index Funds,DE,Regular,INF769K01JV7,INF769K01JX3,20-Mar-2023,,,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,151694,Mirae Asset Nifty SDL June 2028 Index Fund,Open Ended,Other Scheme - Index Funds,Mirae Asset Nifty SDL June 2028 Index Fund -Regular Plan - Growth,Other,Index Funds,DE,Regular,INF769K01JW5,,20-Mar-2023,,,Y
Mirae Asset Investment Managers (India) Pvt. Ltd,151695,Mirae Asset Nifty 8-13 yr G-Sec ETF,Open Ended,Other Scheme - Other  ETFs,Mirae Asset Nifty 8-13 yr Gsec ETF,Other,Other  ETFs,DE,Regular,INF769K01KF8,,29-Mar-2023,,5000.0,N
Aditya Birla Sun Life AMC Limited,151700,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days),Close Ended,Income,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Direct Plan - Growth Option,,Income,DE,Direct,INF209KB13V6,,23-Mar-2023,,1000.0,Y
Aditya Birla Sun Life AMC Limited,151701,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days),Close Ended,Income,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Regular Plan - Payout of IDCW Option,,Income,DE,Regular,INF209KB12V8,,23-Mar-2023,,1000.0,Y
Aditya Birla Sun Life AMC Limited,151702,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days),Close Ended,Income,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Direct Plan - Payout of IDCW Option,,Income,DE,Direct,INF209KB14V4,,23-Mar-2023,,1000.0,N
Aditya Birla Sun Life AMC Limited,151703,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days),Close Ended,Income,Aditya Birla Sun Life Fixed Term Plan - Series UJ (1110 days) - Regular Plan - Growth Option,,Income,DE,Regular,INF209KB11V0,,23-Mar-2023,,1000.0,Y
ICICI Prudential Asset Management Company Limited,151704,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V - Growth,,Income,DE,Regular,,,31-Mar-2023,,5000.0,Y
ICICI Prudential Asset Management Company Limited,151705,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V - Direct Plan - Growth,,Income,DE,Direct,,,31-Mar-2023,,5000.0,Y
ICICI Prudential Asset Management Company Limited,151706,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V - Direct Plan - IDCW,,Income,DE,Direct,,,31-Mar-2023,,5000.0,N
ICICI Prudential Asset Management Company Limited,151707,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V,Close Ended,Income,ICICI Prudential Fixed Maturity Plan - Series 88 - Plan V - IDCW,,Income,DE,Regular,,,31-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151708,Nippon India Fixed Horizon Fund - XLV - Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 5-Direct Plan-Growth Option,,Income,DE,Direct,,,29-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151709,Nippon India Fixed Horizon Fund - XLV - Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 5-Direct Plan-Payout of IDCW,,Income,DE,Direct,,,29-Mar-2023,,5000.0,N
Nippon Life India Asset Management Limited,151710,Nippon India Fixed Horizon Fund - XLV - Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 5-Regular Plan-Growth Option,,Income,DE,Regular,,,29-Mar-2023,,5000.0,Y
Nippon Life India Asset Management Limited,151711,Nippon India Fixed Horizon Fund - XLV - Series 5,Close Ended,Income,Nippon India Fixed Horizon Fund-XLV-Series 5-Regular Plan-Payout of IDCW,,Income,DE,Regular,,,29-Mar-2023,,5000.0,Y
quant Money Managers Limited,151712,quant Dynamic Asset Allocation Fund,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,quant Dynamic Asset Allocation Fund - IDCW Option - Direct Plan,Hybrid,Dynamic Asset Allocation or Balanced Advantage,DE,Direct,INF966L01BM3,INF966L01BN1,23-Mar-2023,,5000.0,N
quant Money Managers Limited,151713,quant Dynamic Asset Allocation Fund,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,quant Dynamic Asset Allocation Fund - Growth Option - Direct Plan,Hybrid,Dynamic Asset Allocation or Balanced Advantage,DE,Direct,INF966L01BL5,,23-Mar-2023,,5000.0,Y
quant Money Managers Limited,151714,quant Dynamic Asset Allocation Fund,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan,Hybrid,Dynamic Asset Allocation or Balanced Advantage,DE,Regular,INF966L01BO9,,23-Mar-2023,,5000.0,Y
quant Money Managers Limited,151715,quant Dynamic Asset Allocation Fund,Open Ended,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan,Hybrid,Dynamic Asset Allocation or Balanced Advantage,DE,Regular,INF966L01BP6,INF966L01BQ4,23-Mar-2023,,5000.0,Y
HDFC Asset Management Company Limited,151724,HDFC NIFTY Midcap 150 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC NIFTY Midcap 150 Index Fund - Growth Option - Direct Plan,Other,Index Funds,DE,Direct,INF179KC1GC8,,06-Apr-2023,18-Apr-2023,100.0,Y
HDFC Asset Management Company Limited,151725,HDFC NIFTY Midcap 150 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC NIFTY Midcap 150 Index Fund - Growth Option,Other,Index Funds,DE,Regular,INF179KC1GD6,,06-Apr-2023,18-Apr-2023,100.0,Y
HDFC Asset Management Company Limited,151726,HDFC NIFTY Smallcap 250 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC NIFTY Smallcap 250 Index Fund - Growth Option,Other,Index Funds,DE,Regular,INF179KC1GF1,,06-Apr-2023,18-Apr-2023,100.0,Y
HDFC Asset Management Company Limited,151727,HDFC NIFTY Smallcap 250 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC NIFTY Smallcap 250 Index Fund - Growth Option - Direct Plan,Other,Index Funds,DE,Direct,INF179KC1GE4,,06-Apr-2023,18-Apr-2023,100.0,Y
HDFC Asset Management Company Limited,151728,HDFC S&P BSE 500 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC S&P BSE 500 Index Fund - Growth Option - Direct Plan,Other,Index Funds,DE,Direct,INF179KC1GG9,,06-Apr-2023,18-Apr-2023,100.0,Y
HDFC Asset Management Company Limited,151729,HDFC S&P BSE 500 Index Fund,Open Ended,Other Scheme - Index Funds,HDFC S&P BSE 500 Index Fund - Growth Option,Other,Index Funds,DE,Regular,INF179KC1GH7,,06-Apr-2023,18-Apr-2023,100.0,Y
UTI Asset Mgmt. Co. Ltd.,151730,UTI Silver Exchange Traded Fund,Open Ended,Other Scheme - Other  ETFs,UTI Silver Exchange Traded Fund,Other,Other  ETFs,DE,Regular,,,10-Apr-2023,,5000.0,N
UTI Asset Mgmt. Co. Ltd.,151731,UTI Silver ETF Fund of Fund,Open Ended,Other Scheme - FoF Domestic,UTI Silver ETF Fund of Fund - Direct Plan - Growth Option,Other,FoF Domestic,FoF,Direct,,,10-Apr-2023,,5000.0,Y
UTI Asset Mgmt. Co. Ltd.,151732,UTI Silver ETF Fund of Fund,Open Ended,Other Scheme - FoF Domestic,UTI Silver ETF Fund of Fund - Regular Plan - Growth Option,Other,FoF Domestic,FoF,Regular,,,10-Apr-2023,,5000.0,Y
